id,sensor,mac_address,unidade_medida,valor,latitude,longitude,status,timestamp
1529,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,ativo,2025-06-15T16:40:45.877342Z
1530,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,ativo,2025-06-15T16:40:45.881972Z
1531,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,inativo,2025-06-15T16:40:45.885605Z
1532,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,inativo,2025-06-15T16:40:45.889849Z
1533,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-15T16:40:45.894165Z
1534,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,ativo,2025-06-15T16:40:45.897180Z
1535,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,ativo,2025-06-15T16:40:45.900788Z
1536,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,inativo,2025-06-15T16:40:45.903440Z
1537,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,ativo,2025-06-15T16:40:45.908761Z
1538,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:45.912493Z
1539,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,inativo,2025-06-15T16:40:45.915475Z
1540,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:45.918818Z
1541,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,ativo,2025-06-15T16:40:45.935778Z
1542,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:45.941022Z
1543,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,ativo,2025-06-15T16:40:45.947185Z
1544,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:45.950680Z
1545,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:45.954334Z
1546,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:45.961042Z
1547,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-15T16:40:45.965394Z
1548,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,ativo,2025-06-15T16:40:45.971407Z
1549,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,ativo,2025-06-15T16:40:45.978867Z
1550,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,ativo,2025-06-15T16:40:45.983963Z
1551,temperatura,00:1B:44:11:3A:B8,°C,,-19.916681,-43.934493,inativo,2025-06-15T16:40:45.989882Z
1552,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:46.014648Z
1553,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-15T16:40:46.020208Z
1554,temperatura,00:1B:44:11:3A:B9,°C,,-19.916681,-43.934493,inativo,2025-06-15T16:40:46.027414Z
1555,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-15T16:40:46.032905Z
1556,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-15T16:40:46.036920Z
1557,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.043025Z
1558,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:46.047430Z
1559,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.052005Z
1560,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.057818Z
1561,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.061204Z
1562,temperatura,00:1B:44:11:3A:B9,°C,,-15.794229,-47.882166,inativo,2025-06-15T16:40:46.079321Z
1563,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,inativo,2025-06-15T16:40:46.090227Z
1564,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,ativo,2025-06-15T16:40:46.097465Z
1565,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:46.103189Z
1566,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:46.108434Z
1567,temperatura,00:1B:44:11:3A:B8,°C,,-19.916681,-43.934493,ativo,2025-06-15T16:40:46.112880Z
1568,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-15T16:40:46.116357Z
1569,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:46.119695Z
1570,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:46.127357Z
1571,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,ativo,2025-06-15T16:40:46.131855Z
1572,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.136165Z
1573,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-15T16:40:46.142168Z
1574,temperatura,00:1B:44:11:3A:B8,°C,,-19.916681,-43.934493,inativo,2025-06-15T16:40:46.146463Z
1575,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,ativo,2025-06-15T16:40:46.152841Z
1576,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.179994Z
1577,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,ativo,2025-06-15T16:40:46.185972Z
1578,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.192173Z
1579,temperatura,00:1B:44:11:3A:B7,°C,,-15.794229,-47.882166,ativo,2025-06-15T16:40:46.197518Z
1580,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-15T16:40:46.202162Z
1581,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,ativo,2025-06-15T16:40:46.208387Z
1582,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,ativo,2025-06-15T16:40:46.214111Z
1583,temperatura,00:1B:44:11:3A:B8,°C,,-23.55052,-46.633308,ativo,2025-06-15T16:40:46.218665Z
1584,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-15T16:40:46.225542Z
1585,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.244313Z
1586,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.249541Z
1587,temperatura,00:1B:44:11:3A:B9,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.257038Z
1588,temperatura,00:1B:44:11:3A:BA,°C,,-23.55052,-46.633308,ativo,2025-06-15T16:40:46.262928Z
1589,temperatura,00:1B:44:11:3A:BA,°C,,-15.794229,-47.882166,ativo,2025-06-15T16:40:46.267562Z
1590,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:46.273847Z
1591,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-15T16:40:46.277239Z
1592,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,inativo,2025-06-15T16:40:46.280781Z
1593,temperatura,00:1B:44:11:3A:BA,°C,,-19.916681,-43.934493,inativo,2025-06-15T16:40:46.284955Z
1594,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.310250Z
1595,temperatura,00:1B:44:11:3A:B8,°C,,-22.906847,-43.172896,ativo,2025-06-15T16:40:46.314877Z
1596,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.336389Z
1597,temperatura,00:1B:44:11:3A:B9,°C,,-23.55052,-46.633308,ativo,2025-06-15T16:40:46.341855Z
1598,temperatura,00:1B:44:11:3A:B9,°C,,-19.916681,-43.934493,inativo,2025-06-15T16:40:46.346245Z
1599,temperatura,00:1B:44:11:3A:B7,°C,,-19.916681,-43.934493,inativo,2025-06-15T16:40:46.350503Z
1600,temperatura,00:1B:44:11:3A:B8,°C,,-15.794229,-47.882166,ativo,2025-06-15T16:40:46.353456Z
1601,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-15T16:40:46.359099Z
1602,temperatura,00:1B:44:11:3A:B7,°C,,-22.906847,-43.172896,ativo,2025-06-15T16:40:46.362306Z
1603,temperatura,00:1B:44:11:3A:BA,°C,,-22.906847,-43.172896,inativo,2025-06-15T16:40:46.366259Z
1604,temperatura,00:1B:44:11:3A:B7,°C,,-23.55052,-46.633308,ativo,2025-06-15T16:40:46.370897Z
1605,luminosidade,00:1B:44:11:3A:B9,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.215379Z
1606,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.251942Z
1607,luminosidade,00:1B:44:11:3A:B9,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.259017Z
1608,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.263954Z
1609,luminosidade,00:1B:44:11:3A:BA,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.269800Z
1610,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.313567Z
1611,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.317475Z
1612,luminosidade,00:1B:44:11:3A:B9,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.323058Z
1613,luminosidade,00:1B:44:11:3A:B9,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.327273Z
1614,luminosidade,00:1B:44:11:3A:B8,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.332622Z
1615,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.339709Z
1616,luminosidade,00:1B:44:11:3A:B8,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.344198Z
1617,luminosidade,00:1B:44:11:3A:B8,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.383351Z
1618,luminosidade,00:1B:44:11:3A:BA,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.406570Z
1619,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.411118Z
1620,luminosidade,00:1B:44:11:3A:B7,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.435585Z
1621,luminosidade,00:1B:44:11:3A:B8,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.484858Z
1622,luminosidade,00:1B:44:11:3A:B9,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:51.492055Z
1623,luminosidade,00:1B:44:11:3A:B9,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:51.496922Z
1624,luminosidade,00:1B:44:11:3A:B8,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.501408Z
1625,luminosidade,00:1B:44:11:3A:BA,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.509929Z
1626,luminosidade,00:1B:44:11:3A:B7,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.514780Z
1627,luminosidade,00:1B:44:11:3A:B9,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.520731Z
1628,luminosidade,00:1B:44:11:3A:B8,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.526675Z
1629,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.530939Z
1630,luminosidade,00:1B:44:11:3A:B9,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.534333Z
1631,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.550421Z
1632,luminosidade,00:1B:44:11:3A:BA,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:51.558587Z
1633,luminosidade,00:1B:44:11:3A:BA,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.563359Z
1634,luminosidade,00:1B:44:11:3A:BA,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.567369Z
1635,luminosidade,00:1B:44:11:3A:B7,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.573685Z
1636,luminosidade,00:1B:44:11:3A:B7,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.584174Z
1637,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:51.589635Z
1638,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.594394Z
1639,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.597438Z
1640,luminosidade,00:1B:44:11:3A:B8,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.600950Z
1641,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.620289Z
1642,luminosidade,00:1B:44:11:3A:B9,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:51.626483Z
1643,luminosidade,00:1B:44:11:3A:B8,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.630881Z
1644,luminosidade,00:1B:44:11:3A:B8,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.634296Z
1645,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:51.639900Z
1646,luminosidade,00:1B:44:11:3A:BA,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.643101Z
1647,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:51.646564Z
1648,luminosidade,00:1B:44:11:3A:BA,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.649689Z
1649,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.653185Z
1650,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.658122Z
1651,luminosidade,00:1B:44:11:3A:B9,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.661693Z
1652,luminosidade,00:1B:44:11:3A:B7,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.666265Z
1653,luminosidade,00:1B:44:11:3A:B9,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.669639Z
1654,luminosidade,00:1B:44:11:3A:B8,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.674642Z
1655,luminosidade,00:1B:44:11:3A:B7,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.677784Z
1656,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.680718Z
1657,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.696642Z
1658,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.701458Z
1659,luminosidade,00:1B:44:11:3A:BA,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.706389Z
1660,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.711450Z
1661,luminosidade,00:1B:44:11:3A:B9,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.715629Z
1662,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.721508Z
1663,luminosidade,00:1B:44:11:3A:B8,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.726977Z
1664,luminosidade,00:1B:44:11:3A:B7,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.732602Z
1665,luminosidade,00:1B:44:11:3A:BA,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:51.737439Z
1666,luminosidade,00:1B:44:11:3A:B8,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.741506Z
1667,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.744391Z
1668,luminosidade,00:1B:44:11:3A:B7,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.747523Z
1669,luminosidade,00:1B:44:11:3A:BA,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.767314Z
1670,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.772561Z
1671,luminosidade,00:1B:44:11:3A:BA,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.777866Z
1672,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.782335Z
1673,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.787303Z
1674,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.793145Z
1675,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.796743Z
1676,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.800412Z
1677,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.804799Z
1678,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.808582Z
1679,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.811776Z
1680,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.817290Z
1681,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.823995Z
1682,luminosidade,00:1B:44:11:3A:B9,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.829708Z
1683,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.832921Z
1684,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.837842Z
1685,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.856098Z
1686,luminosidade,00:1B:44:11:3A:BA,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:51.861668Z
1687,luminosidade,00:1B:44:11:3A:B8,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.868031Z
1688,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:51.873759Z
1689,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.879886Z
1690,luminosidade,00:1B:44:11:3A:BA,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.887209Z
1691,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.894967Z
1692,luminosidade,00:1B:44:11:3A:B8,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.902401Z
1693,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.908687Z
1694,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.914185Z
1695,luminosidade,00:1B:44:11:3A:B8,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.920455Z
1696,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.927279Z
1697,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.931631Z
1698,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.935503Z
1699,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.941241Z
1700,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.944618Z
1701,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.957452Z
1702,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:51.962948Z
1703,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:51.967882Z
1704,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:51.974692Z
1705,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:51.980790Z
1706,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:51.985431Z
1707,luminosidade,00:1B:44:11:3A:B8,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:51.992371Z
1708,luminosidade,00:1B:44:11:3A:BA,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:51.997465Z
1709,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:52.000707Z
1710,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:52.005566Z
1711,luminosidade,00:1B:44:11:3A:BA,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:52.010564Z
1712,luminosidade,00:1B:44:11:3A:B8,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:52.016951Z
1713,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:52.024473Z
1714,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:52.046545Z
1715,luminosidade,00:1B:44:11:3A:B8,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:52.052327Z
1716,luminosidade,00:1B:44:11:3A:B7,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:52.059000Z
1717,luminosidade,00:1B:44:11:3A:B8,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:52.064715Z
1718,luminosidade,00:1B:44:11:3A:B9,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:52.068510Z
1719,luminosidade,00:1B:44:11:3A:BA,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:52.074027Z
1720,luminosidade,00:1B:44:11:3A:B8,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:52.077979Z
1721,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,ativo,2025-06-15T16:40:52.081213Z
1722,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:52.084695Z
1723,luminosidade,00:1B:44:11:3A:B8,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:52.091671Z
1724,luminosidade,00:1B:44:11:3A:B9,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:52.096991Z
1725,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:52.122184Z
1726,luminosidade,00:1B:44:11:3A:B8,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:52.128461Z
1727,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:52.133905Z
1728,luminosidade,00:1B:44:11:3A:B8,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:52.140278Z
1729,luminosidade,00:1B:44:11:3A:BA,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:52.147179Z
1730,luminosidade,00:1B:44:11:3A:B9,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:52.168415Z
1731,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:52.190897Z
1732,luminosidade,00:1B:44:11:3A:B9,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:52.196754Z
1733,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:52.202577Z
1734,luminosidade,00:1B:44:11:3A:B8,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:52.209898Z
1735,luminosidade,00:1B:44:11:3A:B9,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:52.214747Z
1736,luminosidade,00:1B:44:11:3A:BA,lux,,-19.916681,-43.934493,inativo,2025-06-15T16:40:52.218651Z
1737,luminosidade,00:1B:44:11:3A:B9,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:52.224587Z
1738,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:52.239444Z
1739,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:52.246696Z
1740,luminosidade,00:1B:44:11:3A:B7,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:52.255512Z
1741,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:52.261427Z
1742,luminosidade,00:1B:44:11:3A:B8,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:52.265003Z
1743,luminosidade,00:1B:44:11:3A:BA,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:52.269658Z
1744,luminosidade,00:1B:44:11:3A:B9,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:52.288399Z
1745,luminosidade,00:1B:44:11:3A:BA,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:52.293214Z
1746,luminosidade,00:1B:44:11:3A:BA,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:52.297128Z
1747,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:52.301658Z
1748,luminosidade,00:1B:44:11:3A:B9,lux,,-23.55052,-46.633308,inativo,2025-06-15T16:40:52.309082Z
1749,luminosidade,00:1B:44:11:3A:BA,lux,,-19.916681,-43.934493,ativo,2025-06-15T16:40:52.314856Z
1750,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,inativo,2025-06-15T16:40:52.321143Z
1751,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:52.328692Z
1752,luminosidade,00:1B:44:11:3A:BA,lux,,-22.906847,-43.172896,ativo,2025-06-15T16:40:52.333899Z
1753,luminosidade,00:1B:44:11:3A:B8,lux,,-23.55052,-46.633308,ativo,2025-06-15T16:40:52.351235Z
1754,luminosidade,00:1B:44:11:3A:B7,lux,,-15.794229,-47.882166,inativo,2025-06-15T16:40:52.357953Z
